,theta,phi,cluster
1739,0.085,-0.056,1
1740,0.085,-0.054,1
1741,0.085,-0.052,1
1742,0.085,-0.05,1
1743,0.085,-0.048,1
1744,0.085,-0.046,1
1745,0.085,-0.044,1
1746,0.085,-0.042,1
1747,0.085,-0.04,1
1748,0.085,-0.038,1
1749,0.085,-0.036,1
1750,0.085,-0.034,1
1751,0.085,-0.032,1
1752,0.085,-0.03,1
1753,0.085,-0.028,1
1754,0.085,-0.026,1
1755,0.085,-0.024,1
1756,0.085,-0.022,1
1757,0.085,-0.02,1
1758,0.085,-0.018,1
1759,0.085,-0.016,1
1760,0.085,-0.014,1
1761,0.085,-0.012,1
1762,0.085,-0.01,3
1763,0.085,-0.008,3
1764,0.085,-0.006,3
1765,0.085,-0.004,3
1766,0.085,-0.002,3
1767,0.085,0.0,3
1768,0.085,0.002,3
1769,0.085,0.004,3
1770,0.085,0.006,3
1771,0.085,0.008,3
1772,0.085,0.01,2
1773,0.085,0.012,2
1774,0.085,0.014,2
1775,0.085,0.016,2
1776,0.085,0.018,2
1777,0.085,0.02,2
1778,0.085,0.022,2
1779,0.085,0.024,2
1780,0.085,0.026,2
1781,0.085,0.028,2
1782,0.085,0.03,2
1783,0.085,0.032,2
1784,0.085,0.034,2
1785,0.085,0.036,2
1786,0.085,0.038,2
1787,0.085,0.04,2
1788,0.085,0.042,2
1789,0.085,0.044,2
1790,0.085,0.046,2
1791,0.085,0.048,2
1792,0.085,0.05,2
1793,0.085,0.052,2
1794,0.085,0.054,2
1795,0.085,0.056,2
1796,0.085,0.058,2
1797,0.085,0.06,2
1798,0.085,0.062,2
1799,0.085,0.064,2
1800,0.085,0.066,2
1801,0.085,0.068,2
1802,0.085,0.07,2
1803,0.085,0.072,2
1804,0.085,0.074,2
1805,0.085,0.076,2
1806,0.085,0.078,2
1807,0.085,0.08,2
1808,0.085,0.082,2
1809,0.085,0.084,2
1810,0.085,0.086,2
1811,0.085,0.088,2
1812,0.085,0.09,2
1813,0.085,0.092,2
1814,0.085,0.094,2
1815,0.085,0.096,2
1816,0.085,0.098,2
1817,0.085,0.1,2
1818,0.09,-0.1,1
1819,0.09,-0.098,1
1820,0.09,-0.096,1
1821,0.09,-0.094,1
1822,0.09,-0.092,1
1823,0.09,-0.09,1
1824,0.09,-0.088,1
1825,0.09,-0.086,1
1826,0.09,-0.084,1
1827,0.09,-0.082,1
1828,0.09,-0.08,1
1829,0.09,-0.078,1
1830,0.09,-0.076,1
1831,0.09,-0.074,1
1832,0.09,-0.072,1
1833,0.09,-0.07,1
1834,0.09,-0.068,1
1835,0.09,-0.066,1
1836,0.09,-0.064,1
1837,0.09,-0.062,1
1838,0.09,-0.06,1
1839,0.09,-0.058,1
1840,0.09,-0.056,1
1841,0.09,-0.054,1
1842,0.09,-0.052,1
1843,0.09,-0.05,1
1844,0.09,-0.048,1
1845,0.09,-0.046,1
1846,0.09,-0.044,1
1847,0.09,-0.042,1
1848,0.09,-0.04,1
1849,0.09,-0.038,1
1850,0.09,-0.036,1
1851,0.09,-0.034,1
1852,0.09,-0.032,1
1853,0.09,-0.03,1
1854,0.09,-0.028,1
1855,0.09,-0.026,1
1856,0.09,-0.024,1
1857,0.09,-0.022,1
1858,0.09,-0.02,1
1859,0.09,-0.018,1
1860,0.09,-0.016,1
1861,0.09,-0.014,1
1862,0.09,-0.012,1
1863,0.09,-0.01,3
1864,0.09,-0.008,3
1865,0.09,-0.006,3
1866,0.09,-0.004,3
1867,0.09,-0.002,3
1868,0.09,0.0,3
1869,0.09,0.002,3
1870,0.09,0.004,3
1871,0.09,0.006,3
1872,0.09,0.008,3
1873,0.09,0.01,3
1874,0.09,0.012,2
1875,0.09,0.014,2
1876,0.09,0.016,2
1877,0.09,0.018,2
1878,0.09,0.02,2
1879,0.09,0.022,2
1880,0.09,0.024,2
1881,0.09,0.026,2
1882,0.09,0.028,2
1883,0.09,0.03,2
1884,0.09,0.032,2
1885,0.09,0.034,2
1886,0.09,0.036,2
1887,0.09,0.038,2
1888,0.09,0.04,2
1889,0.09,0.042,2
1890,0.09,0.044,2
1891,0.09,0.046,2
1892,0.09,0.048,2
1893,0.09,0.05,2
1894,0.09,0.052,2
1895,0.09,0.054,2
1896,0.09,0.056,2
1897,0.09,0.058,2
1898,0.09,0.06,2
1899,0.09,0.062,2
1900,0.09,0.064,2
1901,0.09,0.066,2
1902,0.09,0.068,2
1903,0.09,0.07,2
1904,0.09,0.072,2
1905,0.09,0.074,2
1906,0.09,0.076,2
1907,0.09,0.078,2
1908,0.09,0.08,2
1909,0.09,0.082,2
1910,0.09,0.084,2
1911,0.09,0.086,2
1912,0.09,0.088,2
1913,0.09,0.09,2
1914,0.09,0.092,2
1915,0.09,0.094,2
1916,0.09,0.096,2
1917,0.09,0.098,2
1918,0.09,0.1,2
1919,0.095,-0.1,1
1920,0.095,-0.098,1
1921,0.095,-0.096,1
1922,0.095,-0.094,1
1923,0.095,-0.092,1
1924,0.095,-0.09,1
1925,0.095,-0.088,1
1926,0.095,-0.086,1
1927,0.095,-0.084,1
1928,0.095,-0.082,1
1929,0.095,-0.08,1
1930,0.095,-0.078,1
1931,0.095,-0.076,1
1932,0.095,-0.074,1
1933,0.095,-0.072,1
1934,0.095,-0.07,1
1935,0.095,-0.068,1
1936,0.095,-0.066,1
1937,0.095,-0.064,1
1938,0.095,-0.062,1
1939,0.095,-0.06,1
1940,0.095,-0.058,1
1941,0.095,-0.056,1
1942,0.095,-0.054,1
1943,0.095,-0.052,1
1944,0.095,-0.05,1
1945,0.095,-0.048,1
1946,0.095,-0.046,1
1947,0.095,-0.044,1
1948,0.095,-0.042,1
1949,0.095,-0.04,1
1950,0.095,-0.038,1
1951,0.095,-0.036,1
1952,0.095,-0.034,1
1953,0.095,-0.032,1
1954,0.095,-0.03,1
1955,0.095,-0.028,1
1956,0.095,-0.026,1
1957,0.095,-0.024,1
1958,0.095,-0.022,1
1959,0.095,-0.02,1
1960,0.095,-0.018,1
1961,0.095,-0.016,1
1962,0.095,-0.014,1
1963,0.095,-0.012,1
1964,0.095,-0.01,3
1965,0.095,-0.008,3
1966,0.095,-0.006,3
1967,0.095,-0.004,3
1968,0.095,-0.002,3
1969,0.095,0.0,3
1970,0.095,0.002,3
1971,0.095,0.004,3
1972,0.095,0.006,3
1973,0.095,0.008,3
1974,0.095,0.01,3
1975,0.095,0.012,2
1976,0.095,0.014,2
1977,0.095,0.016,2
1978,0.095,0.018,2
1979,0.095,0.02,2
1980,0.095,0.022,2
1981,0.095,0.024,2
1982,0.095,0.026,2
1983,0.095,0.028,2
1984,0.095,0.03,2
1985,0.095,0.032,2
1986,0.095,0.034,2
1987,0.095,0.036,2
1988,0.095,0.038,2
1989,0.095,0.04,2
1990,0.095,0.042,2
1991,0.095,0.044,2
1992,0.095,0.046,2
1993,0.095,0.048,2
1994,0.095,0.05,2
1995,0.095,0.052,2
1996,0.095,0.054,2
1997,0.095,0.056,2
1998,0.095,0.058,2
1999,0.095,0.06,2
2000,0.095,0.062,2
2001,0.095,0.064,2
2002,0.095,0.066,2
2003,0.095,0.068,2
2004,0.095,0.07,2
2005,0.095,0.072,2
2006,0.095,0.074,2
2007,0.095,0.076,2
2008,0.095,0.078,2
2009,0.095,0.08,2
2010,0.095,0.082,2
2011,0.095,0.084,2
2012,0.095,0.086,2
2013,0.095,0.088,2
2014,0.095,0.09,2
2015,0.095,0.092,2
2016,0.095,0.094,2
2017,0.095,0.096,2
2018,0.095,0.098,2
2019,0.095,0.1,2
2020,0.1,-0.1,1
2021,0.1,-0.098,1
2022,0.1,-0.096,1
2023,0.1,-0.094,1
2024,0.1,-0.092,1
2025,0.1,-0.09,1
2026,0.1,-0.088,1
2027,0.1,-0.086,1
2028,0.1,-0.084,1
2029,0.1,-0.082,1
2030,0.1,-0.08,1
2031,0.1,-0.078,1
2032,0.1,-0.076,1
2033,0.1,-0.074,1
2034,0.1,-0.072,1
2035,0.1,-0.07,1
2036,0.1,-0.068,1
2037,0.1,-0.066,1
2038,0.1,-0.064,1
2039,0.1,-0.062,1
2040,0.1,-0.06,1
2041,0.1,-0.058,1
2042,0.1,-0.056,1
2043,0.1,-0.054,1
2044,0.1,-0.052,1
2045,0.1,-0.05,1
2046,0.1,-0.048,1
2047,0.1,-0.046,1
2048,0.1,-0.044,1
2049,0.1,-0.042,1
2050,0.1,-0.04,1
2051,0.1,-0.038,1
2052,0.1,-0.036,1
2053,0.1,-0.034,1
2054,0.1,-0.032,1
2055,0.1,-0.03,1
2056,0.1,-0.028,1
2057,0.1,-0.026,1
2058,0.1,-0.024,1
2059,0.1,-0.022,1
2060,0.1,-0.02,1
2061,0.1,-0.018,1
2062,0.1,-0.016,1
2063,0.1,-0.014,1
2064,0.1,-0.012,1
2065,0.1,-0.01,3
2066,0.1,-0.008,3
2067,0.1,-0.006,3
2068,0.1,-0.004,3
2069,0.1,-0.002,3
2070,0.1,0.0,3
2071,0.1,0.002,3
2072,0.1,0.004,3
2073,0.1,0.006,3
2074,0.1,0.008,3
2075,0.1,0.01,3
2076,0.1,0.012,2
2077,0.1,0.014,2
2078,0.1,0.016,2
2079,0.1,0.018,2
2080,0.1,0.02,2
2081,0.1,0.022,2
2082,0.1,0.024,2
2083,0.1,0.026,2
2084,0.1,0.028,2
2085,0.1,0.03,2
2086,0.1,0.032,2
2087,0.1,0.034,2
2088,0.1,0.036,2
2089,0.1,0.038,2
2090,0.1,0.04,2
2091,0.1,0.042,2
2092,0.1,0.044,2
2093,0.1,0.046,2
2094,0.1,0.048,2
2095,0.1,0.05,2
2096,0.1,0.052,2
2097,0.1,0.054,2
2098,0.1,0.056,2
2099,0.1,0.058,2
2100,0.1,0.06,2
2101,0.1,0.062,2
2102,0.1,0.064,2
2103,0.1,0.066,2
2104,0.1,0.068,2
2105,0.1,0.07,2
2106,0.1,0.072,2
2107,0.1,0.074,2
2108,0.1,0.076,2
2109,0.1,0.078,2
2110,0.1,0.08,2
2111,0.1,0.082,2
2112,0.1,0.084,2
2113,0.1,0.086,2
2114,0.1,0.088,2
2115,0.1,0.09,2
2116,0.1,0.092,2
2117,0.1,0.094,2
2118,0.1,0.096,2
2119,0.1,0.098,2
2120,0.1,0.1,2
2121,0.105,-0.1,1
2122,0.105,-0.098,1
2123,0.105,-0.096,1
2124,0.105,-0.094,1
2125,0.105,-0.092,1
2126,0.105,-0.09,1
2127,0.105,-0.088,1
2128,0.105,-0.086,1
2129,0.105,-0.084,1
2130,0.105,-0.082,1
2131,0.105,-0.08,1
2132,0.105,-0.078,1
2133,0.105,-0.076,1
2134,0.105,-0.074,1
2135,0.105,-0.072,1
2136,0.105,-0.07,1
2137,0.105,-0.068,1
2138,0.105,-0.066,1
2139,0.105,-0.064,1
2140,0.105,-0.062,1
2141,0.105,-0.06,1
2142,0.105,-0.058,1
2143,0.105,-0.056,1
2144,0.105,-0.054,1
2145,0.105,-0.052,1
2146,0.105,-0.05,1
2147,0.105,-0.048,1
2148,0.105,-0.046,1
2149,0.105,-0.044,1
2150,0.105,-0.042,1
2151,0.105,-0.04,1
2152,0.105,-0.038,1
2153,0.105,-0.036,1
2154,0.105,-0.034,1
2155,0.105,-0.032,1
2156,0.105,-0.03,1
2157,0.105,-0.028,1
2158,0.105,-0.026,1
2159,0.105,-0.024,1
2160,0.105,-0.022,1
2161,0.105,-0.02,1
2162,0.105,-0.018,1
2163,0.105,-0.016,1
2164,0.105,-0.014,1
2165,0.105,-0.012,3
2166,0.105,-0.01,3
2167,0.105,-0.008,3
2168,0.105,-0.006,3
2169,0.105,-0.004,3
2170,0.105,-0.002,3
2171,0.105,0.0,3
2172,0.105,0.002,3
2173,0.105,0.004,3
2174,0.105,0.006,3
2175,0.105,0.008,3
2176,0.105,0.01,3
2177,0.105,0.012,3
2178,0.105,0.014,2
2179,0.105,0.016,2
2180,0.105,0.018,2
2181,0.105,0.02,2
2182,0.105,0.022,2
2183,0.105,0.024,2
2184,0.105,0.026,2
2185,0.105,0.028,2
2186,0.105,0.03,2
2187,0.105,0.032,2
2188,0.105,0.034,2
2189,0.105,0.036,2
2190,0.105,0.038,2
2191,0.105,0.04,2
2192,0.105,0.042,2
2193,0.105,0.044,2
2194,0.105,0.046,2
2195,0.105,0.048,2
2196,0.105,0.05,2
2197,0.105,0.052,2
2198,0.105,0.054,2
2199,0.105,0.056,2
2200,0.105,0.058,2
2201,0.105,0.06,2
2202,0.105,0.062,2
2203,0.105,0.064,2
2204,0.105,0.066,2
2205,0.105,0.068,2
2206,0.105,0.07,2
2207,0.105,0.072,2
2208,0.105,0.074,2
2209,0.105,0.076,2
2210,0.105,0.078,2
2211,0.105,0.08,2
2212,0.105,0.082,2
2213,0.105,0.084,2
2214,0.105,0.086,2
2215,0.105,0.088,2
2216,0.105,0.09,2
2217,0.105,0.092,2
2218,0.105,0.094,2
2219,0.105,0.096,2
2220,0.105,0.098,2
2221,0.105,0.1,2
2222,0.11,-0.1,1
2223,0.11,-0.098,1
2224,0.11,-0.096,1
2225,0.11,-0.094,1
2226,0.11,-0.092,1
2227,0.11,-0.09,1
2228,0.11,-0.088,1
2229,0.11,-0.086,1
2230,0.11,-0.084,1
2231,0.11,-0.082,1
2232,0.11,-0.08,1
2233,0.11,-0.078,1
2234,0.11,-0.076,1
2235,0.11,-0.074,1
2236,0.11,-0.072,1
2237,0.11,-0.07,1
2238,0.11,-0.068,1
2239,0.11,-0.066,1
2240,0.11,-0.064,1
2241,0.11,-0.062,1
2242,0.11,-0.06,1
2243,0.11,-0.058,1
2244,0.11,-0.056,1
2245,0.11,-0.054,1
2246,0.11,-0.052,1
2247,0.11,-0.05,1
2248,0.11,-0.048,1
2249,0.11,-0.046,1
2250,0.11,-0.044,1
2251,0.11,-0.042,1
2252,0.11,-0.04,1
2253,0.11,-0.038,1
2254,0.11,-0.036,1
2255,0.11,-0.034,1
2256,0.11,-0.032,1
2257,0.11,-0.03,1
2258,0.11,-0.028,1
2259,0.11,-0.026,1
2260,0.11,-0.024,1
2261,0.11,-0.022,1
2262,0.11,-0.02,1
2263,0.11,-0.018,1
2264,0.11,-0.016,1
2265,0.11,-0.014,1
2266,0.11,-0.012,3
2267,0.11,-0.01,3
2268,0.11,-0.008,3
2269,0.11,-0.006,3
2270,0.11,-0.004,3
2271,0.11,-0.002,3
2272,0.11,0.0,3
2273,0.11,0.002,3
2274,0.11,0.004,3
2275,0.11,0.006,3
2276,0.11,0.008,3
2277,0.11,0.01,3
2278,0.11,0.012,3
2279,0.11,0.014,2
2280,0.11,0.016,2
2281,0.11,0.018,2
2282,0.11,0.02,2
2283,0.11,0.022,2
2284,0.11,0.024,2
2285,0.11,0.026,2
2286,0.11,0.028,2
2287,0.11,0.03,2
2288,0.11,0.032,2
2289,0.11,0.034,2
2290,0.11,0.036,2
2291,0.11,0.038,2
2292,0.11,0.04,2
2293,0.11,0.042,2
2294,0.11,0.044,2
2295,0.11,0.046,2
2296,0.11,0.048,2
2297,0.11,0.05,2
2298,0.11,0.052,2
2299,0.11,0.054,2
2300,0.11,0.056,2
2301,0.11,0.058,2
2302,0.11,0.06,2
2303,0.11,0.062,2
2304,0.11,0.064,2
2305,0.11,0.066,2
2306,0.11,0.068,2
2307,0.11,0.07,2
2308,0.11,0.072,2
2309,0.11,0.074,2
2310,0.11,0.076,2
2311,0.11,0.078,2
2312,0.11,0.08,2
2313,0.11,0.082,2
2314,0.11,0.084,2
2315,0.11,0.086,2
2316,0.11,0.088,2
2317,0.11,0.09,2
2318,0.11,0.092,2
2319,0.11,0.094,2
2320,0.11,0.096,2
2321,0.11,0.098,2
2322,0.11,0.1,2
2323,0.115,-0.1,1
2324,0.115,-0.098,1
2325,0.115,-0.096,1
2326,0.115,-0.094,1
2327,0.115,-0.092,1
2328,0.115,-0.09,1
2329,0.115,-0.088,1
2330,0.115,-0.086,1
2331,0.115,-0.084,1
2332,0.115,-0.082,1
2333,0.115,-0.08,1
2334,0.115,-0.078,1
2335,0.115,-0.076,1
2336,0.115,-0.074,1
2337,0.115,-0.072,1
2338,0.115,-0.07,1
2339,0.115,-0.068,1
2340,0.115,-0.066,1
2341,0.115,-0.064,1
2342,0.115,-0.062,1
2343,0.115,-0.06,1
2344,0.115,-0.058,1
2345,0.115,-0.056,1
2346,0.115,-0.054,1
2347,0.115,-0.052,1
2348,0.115,-0.05,1
2349,0.115,-0.048,1
2350,0.115,-0.046,1
2351,0.115,-0.044,1
2352,0.115,-0.042,1
2353,0.115,-0.04,1
2354,0.115,-0.038,1
2355,0.115,-0.036,1
2356,0.115,-0.034,1
2357,0.115,-0.032,1
2358,0.115,-0.03,1
2359,0.115,-0.028,1
2360,0.115,-0.026,1
2361,0.115,-0.024,1
2362,0.115,-0.022,1
2363,0.115,-0.02,1
2364,0.115,-0.018,1
2365,0.115,-0.016,1
2366,0.115,-0.014,3
2367,0.115,-0.012,3
2368,0.115,-0.01,3
2369,0.115,-0.008,3
2370,0.115,-0.006,3
2371,0.115,-0.004,3
2372,0.115,-0.002,3
2373,0.115,0.0,3
2374,0.115,0.002,3
2375,0.115,0.004,3
2376,0.115,0.006,3
2377,0.115,0.008,3
2378,0.115,0.01,3
2379,0.115,0.012,3
2380,0.115,0.014,2
2381,0.115,0.016,2
2382,0.115,0.018,2
2383,0.115,0.02,2
2384,0.115,0.022,2
2385,0.115,0.024,2
2386,0.115,0.026,2
2387,0.115,0.028,2
2388,0.115,0.03,2
2389,0.115,0.032,2
2390,0.115,0.034,2
2391,0.115,0.036,2
2392,0.115,0.038,2
2393,0.115,0.04,2
2394,0.115,0.042,2
2395,0.115,0.044,2
2396,0.115,0.046,2
2397,0.115,0.048,2
2398,0.115,0.05,2
2399,0.115,0.052,2
2400,0.115,0.054,2
2401,0.115,0.056,2
2402,0.115,0.058,2
2403,0.115,0.06,2
2404,0.115,0.062,2
2405,0.115,0.064,2
2406,0.115,0.066,2
2407,0.115,0.068,2
2408,0.115,0.07,2
2409,0.115,0.072,2
2410,0.115,0.074,2
2411,0.115,0.076,2
2412,0.115,0.078,2
2413,0.115,0.08,2
2414,0.115,0.082,2
2415,0.115,0.084,2
2416,0.115,0.086,2
2417,0.115,0.088,2
2418,0.115,0.09,2
2419,0.115,0.092,2
2420,0.115,0.094,2
2421,0.115,0.096,2
2422,0.115,0.098,2
2423,0.115,0.1,2
2424,0.12,-0.1,1
2425,0.12,-0.098,1
2426,0.12,-0.096,1
2427,0.12,-0.094,1
2428,0.12,-0.092,1
2429,0.12,-0.09,1
2430,0.12,-0.088,1
2431,0.12,-0.086,1
2432,0.12,-0.084,1
2433,0.12,-0.082,1
2434,0.12,-0.08,1
2435,0.12,-0.078,1
2436,0.12,-0.076,1
2437,0.12,-0.074,1
2438,0.12,-0.072,1
2439,0.12,-0.07,1
2440,0.12,-0.068,1
2441,0.12,-0.066,1
2442,0.12,-0.064,1
2443,0.12,-0.062,1
2444,0.12,-0.06,1
2445,0.12,-0.058,1
2446,0.12,-0.056,1
2447,0.12,-0.054,1
2448,0.12,-0.052,1
2449,0.12,-0.05,1
2450,0.12,-0.048,1
2451,0.12,-0.046,1
2452,0.12,-0.044,1
2453,0.12,-0.042,1
2454,0.12,-0.04,1
2455,0.12,-0.038,1
2456,0.12,-0.036,1
2457,0.12,-0.034,1
2458,0.12,-0.032,1
2459,0.12,-0.03,1
2460,0.12,-0.028,1
2461,0.12,-0.026,1
2462,0.12,-0.024,1
2463,0.12,-0.022,1
2464,0.12,-0.02,1
2465,0.12,-0.018,1
2466,0.12,-0.016,1
2467,0.12,-0.014,3
